combo-id,run_id,tick,n_agents,movement_saturation,signal_representation,relative_leader_influence,log_recruitment_strictness,log_desertion_strictness,social_influence,n_signals,new_signal_rate,leader_values,leader_election,leader_lifespan,population_composition,ea_bias,count_A_noneas,count_B_noneas,count_C_noneas,count_D_noneas,count_E_noneas,count_A_eas,count_B_eas,count_C_eas,count_D_eas,count_E_eas,count_eas,count_noneas,count_A,count_B,count_C,count_D,count_E,conversion_rate,desertion_rate,conversion_rate_A,conversion_rate_B,conversion_rate_C,conversion_rate_D,conversion_rate_E,converted_A,converted_B,converted_C,converted_D,converted_E,desertion_rate_A,desertion_rate_B,desertion_rate_C,desertion_rate_D,desertion_rate_E,deserted_A,deserted_B,deserted_C,deserted_D,deserted_E,leader_value_profile,cumsum_signals_eas,cumsum_signals_noneas,cumsum_signals,mean_seniority_eas,mean_seniority_noneas,mean_seniority,count_year1_eas,count_year1_noneas,count_year1,count_year2_eas,count_year2_noneas,count_year2,count_year3_eas,count_year3_noneas,count_year3,count_year4_eas,count_year4_noneas,count_year4,count_align_0_0.05_eas,count_align_0.05_0.1_eas,count_align_0.1_0.15_eas,count_align_0.15_0.2_eas,count_align_0.2_0.25_eas,count_align_0.25_0.3_eas,count_align_0.3_0.35_eas,count_align_0.35_0.4_eas,count_align_0.4_0.45_eas,count_align_0.45_0.5_eas,count_align_0.5_0.55_eas,count_align_0.55_0.6_eas,count_align_0.6_0.65_eas,count_align_0.65_0.7_eas,count_align_0.7_0.75_eas,count_align_0.75_0.8_eas,count_align_0.8_0.85_eas,count_align_0.85_0.9_eas,count_align_0.9_0.95_eas,count_align_0.95_1_eas,count_align_0_0.05_noneas,count_align_0.05_0.1_noneas,count_align_0.1_0.15_noneas,count_align_0.15_0.2_noneas,count_align_0.2_0.25_noneas,count_align_0.25_0.3_noneas,count_align_0.3_0.35_noneas,count_align_0.35_0.4_noneas,count_align_0.4_0.45_noneas,count_align_0.45_0.5_noneas,count_align_0.5_0.55_noneas,count_align_0.55_0.6_noneas,count_align_0.6_0.65_noneas,count_align_0.65_0.7_noneas,count_align_0.7_0.75_noneas,count_align_0.75_0.8_noneas,count_align_0.8_0.85_noneas,count_align_0.85_0.9_noneas,count_align_0.9_0.95_noneas,count_align_0.95_1_noneas,count_graduates_eas,count_graduates_noneas,count_graduates,mean_signals_eas,mean_signals_noneas,mean_signals_leader,sd_signals_eas,sd_signals_noneas,mean_signal_weight_3_eas,sd_signal_weight_3_eas,mean_signal_weight_2_eas,sd_signal_weight_2_eas,mean_signal_weight_3_noneas,sd_signal_weight_3_noneas,mean_signal_weight_2_noneas,sd_signal_weight_2_noneas,mean_signal_weight_3_leader,mean_signal_weight_2_leader,mean_signal_weight_1_eas,sd_signal_weight_1_eas,mean_signal_weight_0_eas,sd_signal_weight_0_eas,mean_signal_weight_neg1_eas,sd_signal_weight_neg1_eas,mean_signal_weight_neg2_eas,sd_signal_weight_neg2_eas,mean_signal_weight_1_noneas,sd_signal_weight_1_noneas,mean_signal_weight_0_noneas,sd_signal_weight_non0_eas,mean_signal_weight_neg1_noneas,sd_signal_weight_neg1_noneas,mean_signal_weight_neg2_noneas,sd_signal_weight_neg2_noneas,mean_signal_weight_1_leader,mean_signal_weight_0_leader,mean_signal_weight_neg1_leader,mean_signal_weight_neg2_leader
1,12,23,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,5,10,38,17,7,1,11,9,1,0,22,77,6,22,47,18,7,0.03896103896103896,0,0,0.2,0.02631578947368421,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,B,1971,105,2076,1.7272727272727273,2.9415584415584415,2.68,0,18,18,9,23,32,7,19,26,6,17,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6,9,1,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,20,18,13,7,1,0,7,17,24,0.6363636363636364,0.09350649350649351,1.4,1.0202290867698505,1.1821521755822164,0.03009324299036764,0.09750529942441653,0.2267638191452117,0.19496022149152079,0.038830822654673976,0.12240473997806772,0.09046525890332516,0.13868403120219033,0.01,0.4,0.25995124630240024,0.1578756900938063,0.36485945148578475,0.2943103778997654,0.09703417066657018,0.09924807746861451,0.021298069409665468,0.04065497049335524,0.15447943541438436,0.10290863237146194,0.4153020757933824,0.28707746104191134,0.20352656271247116,0.17128386551346308,0.0973958445217623,0.1235934028440554,0.4,0.15,0.0395,5.0E-4
1,12,24,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,5,12,38,21,5,0,11,7,0,0,18,81,5,24,45,21,5,0.06172839506172839,0,0,0.4166666666666667,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2049,171,2220,1.9444444444444444,2.4074074074074074,2.31,0,24,24,1,17,18,9,22,32,8,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,3,0,0,0,0,0,0,0,0,0,0,0,5,2,4,8,20,17,14,7,4,0,0,0,0,0.7888888888888889,0.11358024691358025,1.2,0.9886370648233714,1.2092622215222486,0.009699313387918643,6.41823122523505E-4,0.2527847157611493,0.19162999360492067,0.037182386968023444,0.11953143575952262,0.09770154241427205,0.14339155538538567,0.00985464631194407,0.41001748053999826,0.2936936546618536,0.16649307694926144,0.35161454238311296,0.28914544891065924,0.08005781051094218,0.05530938327084974,0.012149963295023325,0.01445943584547769,0.16401131514700734,0.10448968495983842,0.4073883930381538,0.28068415882754455,0.20062401640568261,0.16572367577517627,0.0930923460268604,0.11433409028184924,0.406621071469001,0.13297321387716293,0.03953960025563801,9.939875462556614E-4
1,12,25,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,5,7,38,21,5,0,16,7,0,0,23,76,5,24,45,21,5,0.05263157894736842,0,0,0.14285714285714285,0.05263157894736842,0.047619047619047616,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,B,2159,184,2343,2.130434782608696,2.8947368421052633,2.705,2,22,24,1,17,18,10,21,32,10,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,7,6,0,0,0,0,0,0,0,0,0,0,1,5,2,3,11,22,15,12,1,4,0,10,16,26,0.8521739130434782,0.06315789473684211,1.6,0.9933416777661073,1.1808545388920422,0.009609050376425794,7.201821698515772E-4,0.28048379692887765,0.1774427068424216,0.03897070190013023,0.12323872046450912,0.07781348599415834,0.12425289379716782,0.00985464631194407,0.41001748053999826,0.31861226099690837,0.16222234919035106,0.3090574528830949,0.2706749780571641,0.07273860000590085,0.0562451125404221,0.009498838808792626,0.013236497015744501,0.14848574377510004,0.08768693922502868,0.4243218399485585,0.28165348624482883,0.21122428064289842,0.16568252404069084,0.09918394773915389,0.11547558731116826,0.406621071469001,0.13297321387716293,0.03953960025563801,9.939875462556614E-4
1,12,26,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,7,12,33,26,4,0,10,6,1,0,17,82,7,23,39,27,4,0.07317073170731707,0,0,0.25,0.09090909090909091,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,B,2223,234,2457,2.1470588235294117,2.3658536585365852,2.325,0,26,26,5,19,24,1,17,18,11,20,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,2,3,8,7,7,23,14,11,5,2,0,0,0,0,0.611764705882353,0.13414634146341464,1.8,1.1348811312524452,1.2208678135410977,0.009208376749760081,0.0022956226348064507,0.23683928220777006,0.18602057601490438,0.04834357737085242,0.13890510891703442,0.10495518214092732,0.14489595261804178,0.00985464631194407,0.41001748053999826,0.287868974503223,0.16845559961646772,0.33996906619845524,0.2722375614621975,0.10323047963573208,0.10157664648651636,0.02288382070505961,0.04799825388256445,0.1674380064257024,0.10176766814055895,0.3724190223913468,0.2749725728433871,0.20878713815683278,0.16882114674881363,0.09805707351433773,0.1119577841188869,0.406621071469001,0.13297321387716293,0.03953960025563801,9.939875462556614E-4
1,12,27,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,7,9,30,26,4,0,13,9,1,0,23,76,7,23,39,27,4,0.013157894736842105,0,0,0.1111111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2302,271,2573,2.217391304347826,2.8421052631578947,2.695,0,26,26,8,16,24,3,15,18,12,19,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,7,6,1,0,0,0,0,0,0,0,0,0,0,1,5,9,6,7,21,16,6,5,0,0,13,19,32,0.6,0.11578947368421053,1.6,1.0662279799663656,1.263351140150267,0.009365435721355684,0.0020044968390438367,0.22792821862928087,0.1869156112937935,0.05137070190013025,0.14391419516217963,0.09666217020468476,0.13723694807487402,0.00985464631194407,0.41001748053999826,0.27856133157486435,0.16921454588704876,0.3597324408182427,0.27650569031998407,0.10403169434786896,0.09675085027877912,0.020380878908387447,0.039813608781716185,0.16013048061720533,0.09422134151113534,0.3682678925801374,0.2745360936339811,0.21897428064289848,0.1709204865949748,0.10459447405494333,0.11370152023743044,0.406621071469001,0.13297321387716293,0.03953960025563801,9.939875462556614E-4
1,12,28,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,8,12,32,30,6,0,6,4,1,0,11,88,8,19,36,31,6,0.056818181818181816,0,0,0.25,0.03125,0.03333333333333333,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,B,2339,294,2633,1.9090909090909092,2.159090909090909,2.12,0,32,32,1,25,26,7,16,24,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,13,14,22,9,6,0,0,0,0,0,0.5272727272727272,0.05227272727272727,1.6,1.0689999732277555,1.3121108619552262,0.009012617794537953,0.0027419846388162844,0.22397494471095014,0.1956493668038476,0.05063181818181816,0.1429899293499608,0.10289772727272725,0.14255543707082344,0.009929536922308474,0.4024822001426115,0.27266819902466666,0.16752922056254033,0.3477827547573276,0.2847011400034664,0.11890843292548907,0.1280578057433574,0.027653050787028635,0.053118735143172995,0.1632954545454546,0.1011084724318005,0.349529545454545,0.27167527656863005,0.2237954545454546,0.17577072704192948,0.10985000000000004,0.11986127517825067,0.3934380412392129,0.1563128579202214,0.03684534993539591,9.920138402497172E-4
1,12,29,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,8,9,31,29,6,0,9,5,2,0,16,83,8,19,36,31,6,0.012048192771084338,0,0,0.1111111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2391,302,2693,1.96875,2.6927710843373496,2.565,2,30,32,4,22,26,7,16,24,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,7,7,9,10,16,20,9,4,0,0,3,15,18,0.525,0.04819277108433735,1.6,1.1470931892440681,1.3360806339192577,0.008715014683267495,0.0031176719550468,0.23211781737527476,0.19221965573580155,0.05319397590361443,0.14688433258312364,0.0939216867469879,0.13460107005716862,0.009929536922308474,0.4024822001426115,0.2789676304239021,0.1639219002705724,0.31721532121121454,0.2689422820198401,0.13003767763182666,0.14143626364274964,0.032946538674514345,0.061774278074547245,0.155421686746988,0.0933202093609362,0.3543204819277104,0.2739663237089445,0.22958433734939757,0.1760473158972226,0.11355783132530119,0.12079440820574469,0.3934380412392129,0.1563128579202214,0.03684534993539591,9.920138402497172E-4
1,12,30,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,8,11,31,31,4,0,8,4,2,0,14,85,8,20,35,33,4,0.03529411764705882,0,0,0,0.0967741935483871,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,B,2435,325,2760,2.25,2.4,2.375,0,18,18,2,30,32,4,22,26,8,15,24,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,8,7,11,9,21,20,2,6,0,0,0,0,0,0.6571428571428571,0.10352941176470588,1.8,1.1149278820599189,1.3365725543788323,0.008439561370808053,0.0033011215262833083,0.23216033977428546,0.19047057926218414,0.052187058823529364,0.14527114286595202,0.10193529411764707,0.14047747633889013,0.009929536922308474,0.4024822001426115,0.2846604035367895,0.17504588379799144,0.2997411870824129,0.27076254384707626,0.141301516824388,0.15815018591542016,0.03369699141131619,0.06205833182155929,0.16458823529411767,0.0964495049380821,0.3532799999999995,0.26921467925023995,0.2215823529411765,0.17116442677845697,0.1064270588235294,0.11298080998899906,0.3934380412392129,0.1563128579202214,0.03684534993539591,9.920138402497172E-4
1,12,31,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,8,11,28,31,4,0,8,7,2,0,17,82,8,20,35,33,4,0.04878048780487805,0,0.125,0.09090909090909091,0.03571428571428571,0.03225806451612903,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,B,2496,363,2859,2.4411764705882355,2.8658536585365852,2.79,0,18,18,3,29,32,4,22,26,10,13,24,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,4,3,5,0,0,0,0,0,0,0,0,0,0,1,2,6,8,8,18,14,14,8,3,0,0,11,13,24,0.5764705882352941,0.0975609756097561,1.8,1.0044717942452008,1.3397236887834585,0.00862369178783114,0.0030432853338234534,0.19437549711450888,0.19165124304222506,0.053730487804878005,0.1477057733427217,0.10493292682926827,0.14215156148739008,0.009929536922308474,0.4024822001426115,0.2527518436709032,0.1780388548988771,0.36677530889919335,0.2933100911191005,0.14583211469199214,0.15090428632898642,0.031641543835571224,0.05298494075314858,0.16621951219512196,0.09783003961775215,0.34059512195121905,0.26560415822196703,0.22529878048780486,0.17316517590625016,0.1092231707317073,0.11407531332768714,0.3934380412392129,0.1563128579202214,0.03684534993539591,9.920138402497172E-4
1,12,32,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,9,15,29,32,4,1,4,3,2,0,10,89,10,20,32,34,4,0.10112359550561797,0.1,0.1111111111111111,0.3333333333333333,0.034482758620689655,0.0625,0,1,5,1,2,0,0,0,0.034482758620689655,0,0,0,0,1,0,0,B,2549,438,2987,1.8,2.5280898876404496,2.44,0,24,24,2,16,18,5,27,32,3,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,3,0,0,0,0,0,0,0,0,0,0,3,4,2,8,17,10,11,17,8,9,0,0,0,0,0,0.88,0.1707865168539326,1.8,1.0427592909082661,1.3330688572598839,0.05680328665494153,0.15435848071194244,0.20384017129950358,0.19156374027885165,0.05568988764044936,0.14993887697457364,0.11869662921348317,0.1514219274152362,0.009398740327159791,0.3827481247861553,0.23944036331527582,0.1549661348912083,0.29497559436446696,0.27629884740832084,0.1576853607550442,0.17424613556347152,0.047255223610767894,0.07653565573203369,0.17584269662921354,0.10597286304397215,0.33110898876404443,0.26308581111339524,0.21530898876404503,0.17340327578984083,0.10335280898876406,0.11314830180894096,0.46121401587261673,0.11217649994233302,0.03348193350670044,9.806855650348059E-4
1,13,0,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,0,18,38,31,8,0,1,1,2,0,4,95,1,19,39,33,8,0.10112359550561797,0.1,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,A,0,0,0,1,1,1,0,25,25,0,19,19,1,28,29,3,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,6,15,18,35,8,0,0,0,0,0,0,0.1,-0.08,1.8,1.119210247874531,1.1222340587864994,0.0052499999999999995,0.005484827557301445,0.12475,0.1837301009633424,0.0060663157894736836,0.0047398404346586,0.09709999999999999,0.14760747256642126,0.5,0.3,0.20500000000000002,0.13076696830622023,0.3125,0.2594063736045563,0.239875,0.18779438001885645,0.112625,0.11308210512720393,0.17315789473684212,0.11653018199020224,0.3770442105263156,0.2684136632520422,0.23232631578947374,0.17343863910373195,0.11430526315789481,0.12377328482283348,0.15,0.0399,0.01,1.0E-4
1,13,1,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,0,18,38,31,8,0,1,1,2,0,4,95,1,19,39,33,8,0.010526315789473684,0,NA,0.05555555555555555,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,A,11,-38,-27,1.5,1.5,1.5,0,25,25,0,19,19,1,28,29,3,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,5,16,18,35,8,0,0,0,4,23,27,-0.05,-0.08421052631578947,2,1.2343760409722457,1.1275524995003445,0.005474779244866812,0.0052322207159478116,0.12416289086652497,0.18688988114796282,0.0060663157894736836,0.0047398404346585985,0.09709999999999998,0.1476074725664213,0.5,0.3,0.20540300907707704,0.14200954153861126,0.3090539734841674,0.2710210240823708,0.24095794250146865,0.18887044225860147,0.11494740482589519,0.11490376101365053,0.17315789473684218,0.11653018199020229,0.37704421052631554,0.26841366325204224,0.23232631578947358,0.17343863910373175,0.1143052631578948,0.12377328482283348,0.15,0.0399,0.01,1.0E-4
1,13,2,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,18,40,29,8,0,0,0,1,0,1,98,3,19,40,30,8,0.12244897959183673,0,0,0.05555555555555555,0.2,0.10344827586206896,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,B,12,-14,-2,2,1.7244897959183674,1.72,0,27,27,0,25,25,0,19,19,1,27,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,9,11,7,29,35,0,0,0,0,0,-1,0.07755102040816327,0.8,NA,1.2109360752629297,9.617568437891557E-4,NA,0.03394748052251699,NA,0.021380612244897946,0.0856153308582745,0.10291326530612246,0.1496909363326842,0.01,0.4,0.15877412509992872,NA,0.18424672919604257,NA,0.41179846645979157,NA,0.21027144187793087,NA,0.1718367346938775,0.11498405930555113,0.376927551020408,0.2735641615238174,0.21980612244897968,0.17378564875934516,0.10713571428571433,0.12310646322862087,0.4,0.15,0.0395,5.0E-4
1,13,3,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,3,17,32,26,8,0,1,8,4,0,13,86,3,19,40,30,8,0.09302325581395349,0.07692307692307693,0,0,0.1875,0.07692307692307693,0,0,0,6,2,0,0,0,0.03125,0,0,0,0,1,0,0,B,16,19,35,1.1153846153846154,2.197674418604651,2.05,1,26,27,2,23,25,4,15,19,6,22,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,7,18,25,23,1,0,7,22,29,-0.2,0.08139534883720931,0.6,0.8874119674649423,1.260990067590174,0.007252653618559866,0.004365935606518075,0.053456996704619376,0.10369663800179042,0.02329999999999999,0.09127966334938178,0.10938372093023256,0.15395162866033035,0.01,0.4,0.15436353129764535,0.0810977703059123,0.4962337609228032,0.26105032680414647,0.20680516019473924,0.14298898457548476,0.08188789726163301,0.08597526794915293,0.17476744186046514,0.11915118171452255,0.35568488372092977,0.27094611511926425,0.22490116279069766,0.17880973818341173,0.11196279069767444,0.12729479269097393,0.4,0.15,0.0395,5.0E-4
1,13,4,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,7,18,33,24,4,0,1,9,3,0,13,86,7,19,43,27,4,0.18604651162790697,0,0,0.05555555555555555,0.24242424242424243,0.2916666666666667,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0,C,10,132,142,1.2307692307692308,2.058139534883721,1.94,0,29,29,6,21,27,3,22,25,4,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,10,10,14,17,23,0,0,0,0,-0.15384615384615385,0.26976744186046514,0.2,1.0035992917801102,1.2780256633339953,0.007826796194009446,0.00393878385553288,0.05222301733484713,0.1037575193047716,0.04677057481563194,0.135775749035899,0.12705319966627326,0.1598688690617166,0.01,0.02,0.1481335727993491,0.08438343716033835,0.5453811803131143,0.2494635587807104,0.1785632458379012,0.127716425510619,0.06787218752077892,0.07851881131411823,0.1840254991175582,0.11578264340225271,0.3609376727697919,0.27334990777572615,0.1923850806760387,0.16704898391840753,0.08882797295470557,0.11111732007681673,0.12,0.7,0.12,0.03
1,13,5,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,7,17,25,17,4,0,2,17,10,0,29,70,7,19,43,27,4,0.12857142857142856,0,0,0,0.32,0.058823529411764705,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,C,1,248,249,1.3275862068965518,2.557142857142857,2.19,6,23,29,9,18,27,7,18,25,7,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,6,11,0,0,0,0,0,0,0,0,0,0,4,0,4,2,1,10,9,13,7,20,0,8,11,19,-0.12413793103448276,0.32571428571428573,0.2,0.9638086963008466,1.3077557619957763,0.0068120014103953,0.004338792949925032,0.05076578974627964,0.09450926442047142,0.056125277630633554,0.1490889443938319,0.1441439310185643,0.1673383358940231,0.01,0.02,0.15444796052174495,0.0814953517291355,0.49095539739676564,0.2604872203101185,0.2085307469849408,0.13857987943273486,0.08848810393987369,0.08714191558469014,0.19165989891585714,0.12323270175476096,0.34129485511717306,0.27395912287721064,0.18208024197341907,0.17014504673809835,0.08469579534435256,0.11484321147897403,0.12,0.7,0.12,0.03
1,13,6,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,10,19,17,18,5,0,1,21,8,0,30,69,10,20,39,26,5,0.17391304347826086,0,0,0.05263157894736842,0.47058823529411764,0.1111111111111111,0.2,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,C,-8,366,358,1.55,2.4347826086956523,2.155,0,19,19,12,16,29,10,17,27,8,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,16,3,0,0,0,0,0,0,0,0,0,3,3,2,3,5,10,8,14,7,12,2,0,0,0,-0.12666666666666668,0.336231884057971,0.2,0.8996395002583296,1.4577350836076006,0.007568471577367147,0.004085074877111489,0.035797794795118985,0.06629673611401554,0.07781694832093258,0.17513750950230358,0.16919674161303627,0.17148376952389593,0.01,0.02,0.14449037594686504,0.06496939726536431,0.5499884748743001,0.24144821124120444,0.18686209684266492,0.12166398277085358,0.07529278596368386,0.07920942291821527,0.20088685397260875,0.12888060804146642,0.2746411573652482,0.25144591195909155,0.186153868668686,0.18302501555682274,0.0913044300594881,0.12330360708422491,0.12,0.7,0.12,0.03
1,13,7,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,10,18,9,16,4,0,2,29,10,1,42,57,10,20,39,26,5,0.10526315789473684,0.023809523809523808,0,0.1111111111111111,0.1111111111111111,0.1875,0,0,2,1,3,0,0,0,0.1111111111111111,0,0,0,0,1,0,0,C,-36,492,456,1.75,2.8859649122807016,2.395,2,17,19,13,15,29,16,11,27,11,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,4,25,0,0,0,0,0,0,0,0,0,2,1,1,7,3,3,9,11,8,7,5,0,11,14,25,-0.10952380952380952,0.4280701754385965,0.4,0.9695876704179817,1.5032540274732042,0.007589695698263156,0.004040348808899345,0.03976563487535943,0.07880394489335413,0.09260350877192967,0.189638080078976,0.19354385964912293,0.17286907413409705,0.01,0.02,0.14655276570566772,0.07858868473028022,0.5412633160418053,0.25037921188842444,0.18680787569242222,0.12857440077413645,0.07802071198648217,0.09047932836551886,0.2140350877192984,0.13252169160883503,0.22383508771929814,0.21636055348424774,0.1840526315789474,0.18887771658750077,0.09192982456140351,0.12478498073101625,0.12,0.7,0.12,0.03
1,13,8,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,10,18,14,17,4,0,3,22,10,1,36,63,10,21,37,27,5,0.1111111111111111,0,0,0.05555555555555555,0.2857142857142857,0.11764705882352941,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,C,-49,625,576,2.0277777777777777,2.0634920634920637,2.05,0,25,25,4,15,19,13,15,29,19,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,11,11,5,0,0,0,0,0,0,0,0,0,0,0,3,6,1,7,8,13,10,11,4,0,0,0,0,-0.12777777777777777,0.3904761904761905,0.4,1.0624655396609821,1.4812753032818775,0.007035338652344028,0.004141164055661285,0.053417344125490804,0.10276530027741702,0.08458434221020959,0.18194594992289817,0.177327162348364,0.17185884087457162,0.01,0.02,0.15607203669943293,0.09684718115431336,0.5055196744975807,0.2687977567517892,0.193022187262967,0.13903838211477412,0.08493341876218435,0.0962959038663498,0.20540318307523128,0.12882776811668617,0.26142927378413705,0.24355198661881958,0.18237461225473264,0.18249786328404993,0.08888142632732556,0.12078923338806093,0.12,0.7,0.12,0.03
1,13,9,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,10,17,10,15,4,0,4,26,12,1,43,56,10,21,37,27,5,0.07142857142857142,0,0,0.058823529411764705,0,0.2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,C,-77,755,678,2.2790697674418605,2.5357142857142856,2.425,1,24,25,5,14,19,18,10,29,19,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,14,11,7,0,0,0,0,0,0,0,0,0,0,1,3,2,4,4,12,9,8,13,0,0,19,8,27,-0.10232558139534884,0.49642857142857144,0.4,1.0316234307377885,1.4810589408519568,0.006975729396525007,0.004076027008730834,0.05611403472929254,0.10670807700320863,0.09424821428571417,0.1909436442238403,0.1895089285714287,0.17248663956353863,0.01,0.02,0.16045214563974525,0.10455697346398679,0.5056007961812328,0.271273295152324,0.18854613409866836,0.1369794121607883,0.08231115995453608,0.09328059696024761,0.21017857142857155,0.13161916234387722,0.23408214285714277,0.22708824724974436,0.18163392857142857,0.1875213803827429,0.0903482142857143,0.12456378868394578,0.12,0.7,0.12,0.03
1,13,10,100,5,categorical,50,0.5,-0.5,0.25,5,100,value-profile-A,most-aligned,100,normal-narrow,1.5,9,18,20,18,6,0,3,16,9,0,28,71,9,21,37,27,6,0.15492957746478872,0,0,0.05555555555555555,0.4,0.1111111111111111,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,C,-101,871,770,2.3035714285714284,2.084507042253521,2.155,0,27,27,4,21,25,6,13,19,18,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,14,1,0,0,0,0,0,0,0,0,0,0,1,3,2,4,7,8,10,14,18,4,0,0,0,0,-0.1357142857142857,0.28169014084507044,0.2,0.9760492549025837,1.3939244541732072,0.006786608876216338,0.004141068007487226,0.06305980951481231,0.11750952761257782,0.06886760563380274,0.16548929682666827,0.1555070422535212,0.1694226012279384,0.01,0.02,0.16431912450016234,0.10699241435895032,0.49653194806463447,0.27648561093663854,0.18866018064461001,0.13402467649340832,0.08064232839956473,0.08485065668413734,0.19267605633802823,0.12760662484457988,0.2943450704225348,0.2617935308535731,0.19297183098591553,0.18392845828364793,0.09563239436619718,0.12663051965084188,0.12,0.7,0.12,0.03
